created_at,Temperature,RelativeHumidity,Pressure,Rain,LightIntensity
2018-08-28 07:13:52 UTC,26.3,60.8,1007,0,180
2018-08-28 08:01:01 UTC,25.4,70.3,1006.33,0,185
2018-08-28 08:16:31 UTC,25.3,68.2,1006,0,119
2018-08-28 09:19:02 UTC,25.3,60.9,1004.99,0,320
2018-08-28 10:05:36 UTC,24.3,68.1,1004.7,0,39
2018-08-28 10:29:04 UTC,24.6,81.1,1004.7,0,54
2018-08-28 10:52:30 UTC,24.3,75.4,1004.41,0,54
2018-08-28 11:16:03 UTC,24.8,86.6,1004.39,0,45
2018-08-28 11:39:22 UTC,27.4,98.6,1004.82,2.25,130
2018-08-28 12:02:53 UTC,27.5,98.7,1004.93,0,85
2018-08-28 12:26:22 UTC,26.7,99.9,1005.13,0,63
2018-08-28 12:49:53 UTC,26.4,99.9,1005.16,0,33
2018-08-28 13:13:19 UTC,26.1,99.9,1005.4,0,7
2018-08-28 13:37:12 UTC,26,99.9,1005.67,0,0
2018-08-28 14:00:34 UTC,25.8,99.9,1005.84,0,0
2018-08-28 14:23:59 UTC,25.7,99.9,1006.18,0,0
2018-08-28 14:47:33 UTC,25.4,99.9,1006.46,0,0
2018-08-28 15:11:01 UTC,25.3,99.9,1006.64,0,0
2018-08-28 15:34:29 UTC,25.1,99.9,1006.74,0,0
2018-08-28 15:57:53 UTC,25.1,99.9,1007.01,0,0
2018-08-28 16:21:15 UTC,25.2,99.9,1007.3,0,0
2018-08-28 16:44:46 UTC,25.1,99.9,1007.47,0,0
2018-08-28 17:08:17 UTC,24.8,99.9,1007.43,0,0
2018-08-28 17:31:39 UTC,24.7,99.9,1007.81,0,0
2018-08-28 17:55:10 UTC,24.5,99.9,1007.85,0,0
2018-08-28 18:18:38 UTC,24.5,99.9,1007.88,0,0
2018-08-28 18:42:09 UTC,24.5,99.9,1007.89,0,0
2018-08-28 19:05:37 UTC,24.4,99.9,1007.92,0,0
2018-08-28 19:29:01 UTC,24.4,99.9,1007.89,0,0
2018-08-28 19:52:28 UTC,24.1,99.9,1007.58,0,0
2018-08-28 20:15:50 UTC,24.1,99.9,1007.59,0,0
2018-08-28 20:39:22 UTC,24.1,99.9,1007.51,0,0
2018-08-28 21:02:42 UTC,24,99.9,1007.36,0,0
2018-08-28 21:26:15 UTC,24,99.9,1007.43,0,0
2018-08-28 21:49:40 UTC,24,99.9,1007.59,0,0
2018-08-28 22:13:01 UTC,24,99.9,1007.49,0,0
2018-08-28 22:36:34 UTC,23.9,99.9,1007.58,0,0
2018-08-28 22:59:58 UTC,23.9,99.9,1007.52,0,0
2018-08-28 23:23:25 UTC,23.9,99.9,1007.75,0,0
2018-08-28 23:46:51 UTC,23.6,99.9,1007.88,0,0
2018-08-29 00:10:18 UTC,23.8,99.9,1007.76,0,0
2018-08-29 00:33:45 UTC,23.9,99.9,1007.9,0,0
2018-08-29 00:57:07 UTC,23.8,99.9,1008.18,0,5
2018-08-29 01:20:34 UTC,23.8,99.9,1008.39,0,12
2018-08-29 01:43:59 UTC,23.9,99.9,1008.47,0,24
2018-08-29 02:07:31 UTC,24,99.9,1008.39,0,76
2018-08-29 02:31:02 UTC,24.3,99.9,1008.58,0,72
2018-08-29 02:54:35 UTC,24.5,99.9,1008.55,0,69
2018-08-29 03:17:55 UTC,24.4,99.9,1008.45,0,151
2018-08-29 03:41:23 UTC,25,99.9,1008.44,0,195
2018-08-29 04:04:53 UTC,25.8,99.9,1008.48,0,262
2018-08-29 04:28:28 UTC,26.7,99.9,1008.12,0,416
2018-08-29 04:51:55 UTC,27.6,99.9,1008.06,0,501
2018-08-29 05:15:20 UTC,29.3,99.9,1007.73,0,839
2018-08-29 05:38:48 UTC,32.4,92.9,1007.75,0,580
2018-08-29 06:02:22 UTC,31.1,93.8,1007.62,0,976
2018-08-29 06:25:54 UTC,33,83.8,1007.41,0,736
2018-08-29 06:49:23 UTC,33.4,89.6,1006.99,0,1267
2018-08-29 07:13:06 UTC,34.3,78.8,1007.24,0,545
2018-08-29 08:00:26 UTC,36.1,75.4,1006.08,0,3203
2018-08-29 08:24:03 UTC,39.2,71.5,1005.98,0,3156
2018-08-29 08:47:41 UTC,38.8,68.9,1006.3,0,1458
2018-08-29 09:11:32 UTC,35,75,1006.06,0,444
2018-08-29 09:35:02 UTC,33,79.5,1005.61,0,491
2018-08-29 09:58:31 UTC,32.4,84,1005.33,0,453
2018-08-29 10:22:04 UTC,31.4,86.1,1005.01,0,701
2018-08-29 10:46:00 UTC,30.7,88.4,1004.86,0,150
2018-08-29 11:09:31 UTC,29,93,1004.82,0,57
2018-08-29 11:32:53 UTC,28.4,95.5,1005.11,0,140
2018-08-29 11:55:28 UTC,26.9,99.9,1005.28,2.25,207
2018-08-29 12:18:52 UTC,26.4,99.9,1005.27,0,83
2018-08-29 12:42:26 UTC,25.9,99.9,1005.71,0,39
2018-08-29 13:05:57 UTC,25.3,99.9,1006.05,0,15
2018-08-29 13:29:27 UTC,24.8,99.9,1006.15,0,0
2018-08-29 13:52:50 UTC,24.9,99.9,1006.28,0,0
2018-08-29 14:16:17 UTC,24.9,99.9,1006.1,0,0
2018-08-29 14:39:50 UTC,24.3,99.9,1006.51,0,0
2018-08-29 15:03:09 UTC,24.1,99.9,1007.29,0,0
2018-08-29 15:26:37 UTC,23.7,99.9,1007.25,0,0
2018-08-29 15:49:58 UTC,23.4,99.9,1007.04,0,0
2018-08-29 16:13:20 UTC,23.2,99.9,1006.88,0,0
2018-08-29 16:36:47 UTC,23,99.9,1006.8,0,0
2018-08-29 17:00:08 UTC,23,99.9,1006.87,0,0
2018-08-29 17:23:29 UTC,23.1,99.9,1007.01,0,0
2018-08-29 17:46:51 UTC,22.9,99.9,1006.89,0,0
2018-08-29 18:10:18 UTC,23,99.9,1006.94,0,0
2018-08-29 18:33:42 UTC,22.5,99.9,1006.85,0,0
2018-08-29 18:57:03 UTC,22.2,99.9,1006.79,0,0
2018-08-29 19:20:40 UTC,22.2,99.9,1006.47,0,0
2018-08-29 19:44:01 UTC,22.1,99.9,1006.33,0,0
2018-08-29 20:07:21 UTC,22.3,99.9,1006.35,0,0
2018-08-29 20:30:48 UTC,22,99.9,1006.23,0,0
2018-08-29 20:54:08 UTC,22,99.9,1006,0,0
2018-08-29 21:17:35 UTC,22.1,99.9,1005.9,0,0
2018-08-29 21:40:55 UTC,22.3,99.9,1005.84,0,0
2018-08-29 22:04:22 UTC,22.2,99.9,1005.64,0,0
2018-08-29 22:27:42 UTC,22.2,99.9,1005.89,0,0
2018-08-29 22:51:03 UTC,21.8,99.9,1005.73,0,0
2018-08-29 23:14:24 UTC,21.8,99.9,1005.54,0,0
2018-08-29 23:37:55 UTC,21.6,99.9,1005.72,0,0
2018-08-30 00:01:27 UTC,21.4,99.9,1005.57,0,0
2018-08-30 00:24:45 UTC,21.3,99.9,1005.42,0,2
2018-08-30 00:48:11 UTC,21.4,99.9,1005.2,0,15
2018-08-30 01:11:42 UTC,21.6,99.9,1005.4,0,40
2018-08-30 01:35:13 UTC,22.3,99.9,1005.74,0,80
2018-08-30 01:58:33 UTC,22.6,99.9,1005.68,0,131
2018-08-30 02:22:00 UTC,23.4,99.9,1005.59,0,125
2018-08-30 02:45:27 UTC,24.1,99.9,1005.57,0,138
2018-08-30 03:08:49 UTC,24.5,99.9,1005.32,0,249
2018-08-30 03:32:26 UTC,25.5,99.9,1005.17,0,256
2018-08-30 03:55:51 UTC,26.2,99.9,1005.11,0,300
2018-08-30 04:19:16 UTC,26.9,99.9,1005.09,0,349
2018-08-30 04:42:49 UTC,28.2,99.9,1005.12,0,419
2018-08-30 05:06:26 UTC,29.1,98,1005.02,0,486
2018-08-30 05:29:59 UTC,29.1,97.3,1005.37,0,325
2018-08-30 05:53:33 UTC,28.3,98.3,1005.43,0,289
2018-08-30 06:17:04 UTC,28.7,97.2,1005.16,0,506
2018-08-30 06:40:31 UTC,29.5,96.7,1005.2,0,475
2018-08-30 07:03:58 UTC,30.1,96.9,1004.61,0,1185
2018-08-30 07:27:19 UTC,33.9,91.1,1004.56,2.25,1075
2018-08-30 07:50:56 UTC,35,85.8,1003.63,0,2050
2018-08-30 08:14:33 UTC,38.8,73.8,1003.65,0,2079
2018-08-30 08:38:13 UTC,38.6,74.7,1003.71,0,1008
2018-08-30 09:01:57 UTC,33.8,80.2,1003.88,0,204
2018-08-31 05:03:03 UTC,26.4,99.9,1005.93,0,2769
2018-08-31 05:42:08 UTC,26.8,99.9,1005.55,0,67
2018-08-31 06:05:43 UTC,26,99.9,1005.49,0,9
2018-08-31 06:07:06 UTC,25.9,99.9,1005.54,0,9
2018-08-31 06:21:04 UTC,26.1,99.9,1005.5,0,6
2018-08-31 06:44:28 UTC,26.7,99.9,1005.39,0,32
2018-08-31 07:07:49 UTC,26.3,99.9,1005.3,0,32
2018-08-31 07:31:16 UTC,26.4,99.9,1005.15,0,33
2018-08-31 07:54:38 UTC,26.5,99.9,1004.89,0,33
2018-08-31 08:52:01 UTC,34.2,96,1004.69,0,620
2018-08-31 08:53:44 UTC,33.7,94.2,1004.47,0,1031
2018-08-31 08:55:39 UTC,33.2,93.9,1004.52,0,921
2018-08-31 09:19:13 UTC,32.4,99.1,1004.57,0,916
2018-08-31 09:42:51 UTC,31.4,97.5,1004.54,0,680
2018-08-31 10:06:16 UTC,30.4,97,1004.37,0,737
2018-08-31 10:29:41 UTC,30.2,95.1,1004.26,0,584
2018-08-31 10:53:07 UTC,28.6,97.6,1004.37,0,412
2018-08-31 11:16:37 UTC,27.7,99.9,1004.36,0,320
2018-08-31 11:40:00 UTC,27.2,99.9,1004.4,0,262
2018-08-31 12:03:24 UTC,26.8,99.9,1004.65,0,97
2018-08-31 13:42:27 UTC,22.6,93,1005.5,0,28
2018-08-31 14:11:38 UTC,23.8,99.9,1006.11,0,29
2018-08-31 14:35:08 UTC,24.3,99.9,1006.71,0,35
2018-08-31 14:58:40 UTC,24.6,99.9,1006.77,0,0
2018-08-31 15:22:14 UTC,24.4,99.9,1007.05,0,0
2018-08-31 15:45:40 UTC,24.3,99.9,1007.29,0,0
2018-08-31 16:09:10 UTC,24.1,99.9,1007.31,0,0
2018-08-31 16:32:40 UTC,24,99.9,1007.48,0,0
2018-08-31 16:56:05 UTC,23.8,99.9,1007.5,0,0
2018-08-31 17:19:31 UTC,23.7,99.9,1007.42,0,0
2018-08-31 17:42:52 UTC,23.5,99.9,1007.36,0,0
2018-08-31 18:06:12 UTC,23.4,99.9,1007.4,0,0
2018-08-31 18:29:33 UTC,23.3,99.9,1007.22,0,0
2018-08-31 18:52:53 UTC,23.2,99.9,1006.99,0,0
2018-08-31 19:16:14 UTC,23.1,99.9,1006.91,0,0
2018-08-31 19:39:34 UTC,23,99.9,1006.8,0,0
2018-08-31 20:02:54 UTC,22.9,99.9,1006.8,0,0
2018-08-31 20:26:14 UTC,22.8,99.9,1006.55,0,0
2018-08-31 20:49:35 UTC,22.7,99.9,1006.34,0,0
2018-08-31 21:12:56 UTC,22.7,99.9,1006.12,0,0
2018-08-31 21:36:16 UTC,22.6,99.9,1006.21,0,0
2018-08-31 21:59:37 UTC,22.5,99.9,1006.3,0,0
2018-08-31 22:22:57 UTC,22.4,99.9,1006.24,0,0
2018-08-31 22:46:18 UTC,22.5,99.9,1006.29,0,0
2018-08-31 23:09:38 UTC,22.4,99.9,1006.33,0,0
2018-08-31 23:32:58 UTC,22.4,99.9,1006.44,0,0
2018-08-31 23:56:18 UTC,22.4,99.9,1006.7,0,0
2018-09-01 00:19:38 UTC,22.4,99.9,1006.91,0,0
2018-09-01 00:42:59 UTC,22.4,99.9,1006.9,0,0
2018-09-01 01:06:19 UTC,22.4,99.9,1006.84,0,0
2018-09-01 01:29:39 UTC,22.5,99.9,1006.74,0,0
2018-09-01 01:52:59 UTC,22.5,99.9,1006.97,0,0
2018-09-01 02:16:19 UTC,22.6,99.9,1006.96,0,0
2018-09-01 02:39:39 UTC,22.8,99.9,1007.01,0,0
2018-09-01 03:03:00 UTC,22.9,99.9,1007.13,0,0
2018-09-01 03:26:21 UTC,23.2,99.9,1007.4,0,0
2018-09-01 03:49:42 UTC,23.4,99.9,1007.53,0,31
2018-09-01 04:13:08 UTC,23.9,99.9,1007.67,0,34
2018-09-01 04:36:30 UTC,24.4,99.9,1007.72,0,34
2018-09-01 04:59:52 UTC,25.7,99.9,1007.68,0,80
2018-09-01 05:23:13 UTC,26.7,99.9,1007.66,0,80
2018-09-01 05:46:36 UTC,27.9,99.9,1007.85,0,80
2018-09-01 06:09:59 UTC,28.3,99.6,1007.69,0,81
2018-09-01 06:33:19 UTC,32.4,91.9,1007.42,2.25,2133
2018-09-01 06:56:46 UTC,33.5,86.2,1007.43,0,1905
2018-09-01 07:20:19 UTC,38.5,75.5,1007.09,0,5470
2018-09-01 12:08:42 UTC,27.5,95.7,1005.6,0,85
2018-09-01 12:32:20 UTC,27.2,96.9,1005.76,0,51
2018-09-01 12:55:47 UTC,26.7,98.2,1005.67,0,10
2018-09-01 13:19:10 UTC,26.4,99.9,1005.86,0,1
2018-09-01 13:42:32 UTC,26,99.9,1005.97,0,0
2018-09-01 13:50:31 UTC,25.2,99.9,1006.24,24.75,0
2018-09-01 13:56:13 UTC,24.2,99.9,1006.33,15.75,0
2018-09-01 14:05:36 UTC,23.5,99.9,1006.82,6.75,0
2018-09-01 14:17:14 UTC,23.3,99.9,1007.15,9,0
2018-09-01 14:24:58 UTC,22.8,99.9,1007.31,11.25,0
2018-09-01 14:35:53 UTC,22.9,99.9,1007.4,2.25,0
2018-09-01 14:59:05 UTC,23.1,99.9,1007.77,2.25,0
2018-09-01 15:22:30 UTC,23,99.9,1008.02,0,0
2018-09-01 15:45:55 UTC,23.1,99.9,1008.3,0,0
2018-09-01 16:09:09 UTC,23.1,99.9,1008.57,2.25,0
2018-09-01 16:32:32 UTC,23,99.9,1008.63,0,0
2018-09-01 16:52:15 UTC,23,99.9,1008.61,2.25,0
2018-09-01 17:12:47 UTC,23,99.9,1008.63,4.5,0
2018-09-01 17:31:23 UTC,22.8,99.9,1008.63,2.25,0
2018-09-01 17:54:01 UTC,22.8,99.9,1008.57,2.25,0
2018-09-01 18:17:21 UTC,22.8,99.9,1008.58,0,0
2018-09-01 18:40:51 UTC,22.8,99.9,1008.47,0,0
2018-09-01 19:04:10 UTC,22.8,99.9,1008.18,0,0
2018-09-01 19:27:35 UTC,22.7,99.9,1007.9,0,0
2018-09-01 19:50:55 UTC,22.8,99.9,1007.81,0,0
2018-09-01 20:14:21 UTC,22.7,99.9,1007.67,0,0
2018-09-01 20:37:46 UTC,22.7,99.9,1007.45,0,0
2018-09-01 21:01:17 UTC,22.8,99.9,1007.28,0,0
2018-09-01 21:24:37 UTC,22.7,99.9,1007,0,0
2018-09-01 21:47:57 UTC,22.7,99.9,1006.85,0,0
2018-09-01 22:11:17 UTC,22.5,99.9,1006.58,0,0
2018-09-01 22:34:37 UTC,22.5,99.9,1006.24,0,0
2018-09-01 22:57:57 UTC,22.5,99.9,1006.36,0,0
2018-09-01 23:21:17 UTC,22.6,99.9,1006.35,0,0
2018-09-01 23:44:37 UTC,22.6,99.9,1006.27,0,0
2018-09-02 00:07:57 UTC,22.5,99.9,1006.16,0,0
2018-09-02 00:31:17 UTC,22.5,99.9,1006.17,0,2
2018-09-02 00:54:37 UTC,22.5,99.9,1006.33,0,14
2018-09-02 01:17:57 UTC,22.6,99.9,1006.4,0,49
2018-09-02 01:41:17 UTC,22.7,99.9,1006.66,0,83
2018-09-02 02:04:38 UTC,22.8,99.9,1007.1,0,153
2018-09-02 02:27:57 UTC,23.1,99.9,1007.43,0,300
2018-09-02 02:51:19 UTC,23.9,99.9,1007.54,0,686
2018-09-02 03:14:40 UTC,24.2,99.9,1007.69,0,506
2018-09-02 03:38:02 UTC,24.2,99.9,1007.92,0,419
2018-09-02 04:01:27 UTC,24.5,99.9,1008.07,0,502
2018-09-02 04:24:49 UTC,24.8,99.9,1008.11,0,567
2018-09-02 04:48:10 UTC,25.2,99.9,1008.2,0,594
2018-09-02 05:11:33 UTC,25.2,99.9,1008.34,0,569
2018-09-02 05:34:54 UTC,25,99.9,1008.51,0,350
2018-09-02 05:58:16 UTC,25.5,99.9,1008.21,0,926
2018-09-02 06:21:40 UTC,25.7,99.9,1008.15,0,715
2018-09-02 06:45:03 UTC,25.7,99.9,1008,0,695
2018-09-02 07:08:31 UTC,25.5,99.9,1007.92,0,445
2018-09-02 07:29:55 UTC,25.4,99.9,1007.64,2.25,746
2018-09-02 07:52:59 UTC,25.1,99.9,1007.38,2.25,445
2018-09-02 08:15:57 UTC,25.1,99.9,1006.91,2.25,421
2018-09-02 08:39:07 UTC,24.9,99.9,1006.7,2.25,424
2018-09-02 09:02:15 UTC,25,99.9,1006.51,2.25,456
2018-09-02 09:24:24 UTC,25.2,99.9,1006.51,2.25,513
2018-09-02 09:47:23 UTC,25.4,99.9,1006.36,2.25,640
2018-09-02 10:10:45 UTC,25.6,99.9,1005.98,0,515
2018-09-02 10:34:07 UTC,25.6,99.9,1006,0,430
2018-09-02 10:57:31 UTC,25.4,99.9,1006.09,0,299
2018-09-02 11:20:53 UTC,24.4,99.9,1006.12,0,288
2018-09-02 11:44:14 UTC,24.5,99.9,1006.03,0,169
2018-09-02 12:07:36 UTC,24.6,99.9,1006.02,0,214
2018-09-02 12:31:13 UTC,24.6,99.9,1006.07,0,131
2018-09-02 12:54:34 UTC,24.4,99.9,1006.07,0,68
2018-09-02 13:17:56 UTC,24,99.9,1005.98,0,10
2018-09-02 13:41:16 UTC,23.7,99.9,1006.01,0,0
2018-09-02 14:04:36 UTC,23.6,99.9,1006.14,0,0
2018-09-02 14:27:56 UTC,23.5,99.9,1006.22,0,0
2018-09-02 14:51:17 UTC,23.4,99.9,1006.56,0,0
2018-09-02 15:14:43 UTC,23.3,99.9,1006.93,0,0
2018-09-02 15:38:06 UTC,23.3,99.9,1007.31,0,0
2018-09-02 16:01:26 UTC,23.4,99.9,1007.52,0,0
2018-09-02 16:24:46 UTC,23.3,99.9,1007.66,0,0
2018-09-02 16:48:06 UTC,23.3,99.9,1007.79,0,0
2018-09-02 17:11:37 UTC,23.2,99.9,1007.76,0,0
2018-09-02 17:34:58 UTC,23.2,99.9,1007.82,0,0
2018-09-02 17:58:24 UTC,23.2,99.9,1007.99,0,0
2018-09-02 18:21:46 UTC,23.1,99.9,1007.89,0,0
2018-09-02 18:45:07 UTC,23.1,99.9,1007.88,0,0
2018-09-02 19:08:43 UTC,23.1,99.9,1007.8,0,0
2018-09-02 19:30:50 UTC,22.8,99.9,1007.66,2.25,0
2018-09-02 19:53:35 UTC,22.6,99.9,1007.47,2.25,0
2018-09-02 20:16:02 UTC,22.6,99.9,1007.26,2.25,0
2018-09-02 20:39:13 UTC,22.4,99.9,1007.26,2.25,0
2018-09-02 21:02:32 UTC,22.3,99.9,1006.94,0,0
2018-09-02 21:25:24 UTC,22.1,99.9,1006.6,4.5,0
2018-09-02 21:48:28 UTC,22,99.9,1006.6,2.25,0
2018-09-02 22:11:06 UTC,21.9,99.9,1006.54,2.25,0
2018-09-02 22:33:56 UTC,21.8,99.9,1006.48,2.25,0
2018-09-02 22:54:32 UTC,21.9,99.9,1006.41,2.25,0
2018-09-02 23:15:19 UTC,21.9,99.9,1006.36,2.25,0
2018-09-02 23:36:46 UTC,21.9,99.9,1006.39,4.5,0
2018-09-02 23:58:06 UTC,21.9,99.9,1006.46,4.5,0
2018-09-03 00:20:41 UTC,21.8,99.9,1006.55,2.25,0
2018-09-03 00:42:29 UTC,21.8,99.9,1006.38,2.25,7
2018-09-03 01:04:59 UTC,21.7,99.9,1006.67,2.25,35
2018-09-03 01:28:13 UTC,21.8,99.9,1006.63,2.25,89
2018-09-03 01:51:33 UTC,22,99.9,1006.73,0,122
2018-09-03 02:14:53 UTC,22.2,99.9,1007.28,0,160
2018-09-03 02:38:12 UTC,22.4,99.9,1007.64,0,160
2018-09-03 03:01:33 UTC,22.5,99.9,1008.08,0,160
2018-09-03 03:24:53 UTC,22.8,99.9,1008.37,0,255
2018-09-03 03:48:14 UTC,22.9,99.9,1008.72,0,243
2018-09-03 04:11:36 UTC,23,99.9,1008.74,0,303
2018-09-03 04:35:02 UTC,23.5,99.9,1008.74,0,501
2018-09-03 04:58:29 UTC,24.1,99.9,1008.57,0,941
2018-09-03 05:21:52 UTC,25,99.9,1008.61,0,1210
2018-09-03 05:45:15 UTC,25.9,99.9,1008.32,0,1415
2018-09-03 06:08:39 UTC,26.5,99.9,1008.09,0,1544
2018-09-03 06:32:05 UTC,26.5,99.9,1007.87,0,994
2018-09-03 06:55:30 UTC,27.1,99.9,1007.55,0,1489
2018-09-03 07:19:04 UTC,26.6,99.9,1007.33,0,1053
2018-09-03 07:42:34 UTC,27.7,99.9,1006.87,0,1912
2018-09-03 08:06:14 UTC,26.8,99.9,1006.92,0,675
2018-09-03 08:29:41 UTC,26.2,99.9,1006.55,0,629
2018-09-03 08:53:06 UTC,25.6,99.9,1006.44,0,508
2018-09-03 09:16:29 UTC,24.6,99.9,1006.44,0,528
2018-09-03 09:39:52 UTC,25.1,99.9,1006.28,0,553
2018-09-03 10:03:20 UTC,25.1,99.9,1006.16,0,464
2018-09-03 10:26:44 UTC,24.9,99.9,1006.2,0,308
2018-09-03 10:50:06 UTC,25,99.9,1005.93,0,190
2018-09-03 11:13:29 UTC,24.8,99.9,1005.76,0,194
2018-09-03 11:36:45 UTC,24.7,99.9,1005.39,2.25,155
2018-09-03 12:00:10 UTC,24.7,99.9,1005.38,0,150
2018-09-03 12:23:32 UTC,24.5,99.9,1005.19,0,75
2018-09-03 12:47:08 UTC,24.3,99.9,1005.29,0,33
2018-09-03 13:10:45 UTC,24,99.9,1005.51,0,5
2018-09-03 13:33:59 UTC,23.8,99.9,1005.83,0,0
2018-09-03 13:57:31 UTC,23.6,99.9,1006.24,0,0
2018-09-03 14:20:57 UTC,23.2,99.9,1006.69,0,0
2018-09-03 14:44:17 UTC,23.1,99.9,1006.96,0,0
2018-09-03 15:07:38 UTC,22.8,99.9,1007.16,0,0
2018-09-03 15:54:41 UTC,22.8,99.9,1007.7,0,0
2018-09-03 16:18:02 UTC,22.8,99.9,1007.96,0,0
2018-09-03 16:41:22 UTC,22.9,99.9,1008.23,0,0
2018-09-03 17:04:46 UTC,22.9,99.9,1008.41,0,0
2018-09-03 17:28:06 UTC,22.9,99.9,1008.7,0,0
2018-09-03 17:51:27 UTC,22.8,99.9,1008.63,0,0
2018-09-03 18:14:48 UTC,22.9,99.9,1008.63,0,0
2018-09-03 18:38:09 UTC,22.9,99.9,1008.27,0,0
2018-09-03 19:01:29 UTC,22.9,99.9,1008.05,0,0
2018-09-03 19:24:50 UTC,22.8,99.9,1008.02,0,0
2018-09-03 19:48:11 UTC,22.8,99.9,1007.95,0,0
2018-09-03 20:11:31 UTC,22.8,99.9,1007.78,0,0
2018-09-03 20:34:51 UTC,22.7,99.9,1007.7,0,0
2018-09-03 20:58:12 UTC,22.7,99.9,1007.55,0,0
2018-09-03 21:21:32 UTC,22.7,99.9,1007.56,0,0
2018-09-03 21:44:52 UTC,22.7,99.9,1007.36,0,0
2018-09-03 22:08:13 UTC,22.6,99.9,1007.34,0,0
2018-09-03 22:31:34 UTC,22.6,99.9,1007.45,0,0
2018-09-03 22:54:55 UTC,22.6,99.9,1007.65,0,0
2018-09-03 23:18:16 UTC,22.5,99.9,1007.82,0,0
2018-09-03 23:41:37 UTC,22.5,99.9,1007.98,0,0
2018-09-04 00:04:56 UTC,22.2,99.9,1008.14,2.25,0
2018-09-04 00:28:17 UTC,21.8,99.9,1008.37,0,0
2018-09-04 00:46:34 UTC,21.7,99.9,1008.27,4.5,4
2018-09-04 01:09:11 UTC,21.5,99.9,1008.38,2.25,40
2018-09-04 01:32:30 UTC,21.9,99.9,1008.5,2.25,136
2018-09-04 01:55:51 UTC,22.2,99.9,1008.58,0,179
2018-09-04 02:19:11 UTC,22.4,99.9,1008.69,0,243
2018-09-04 02:42:32 UTC,22.6,99.9,1008.85,0,185
2018-09-04 03:05:52 UTC,22.8,99.9,1008.95,0,340
2018-09-04 03:29:12 UTC,22.9,99.9,1009.02,0,423
2018-09-04 03:52:45 UTC,23.4,99.9,1009.11,0,535
2018-09-04 04:16:03 UTC,23.9,99.9,1009.22,0,552
2018-09-04 04:39:31 UTC,24.3,99.9,1009.34,0,574
2018-09-04 05:26:32 UTC,25.5,99.9,1009.1,0,1348
2018-09-04 05:49:59 UTC,27.6,99.9,1008.88,0,1840
2018-09-04 06:13:27 UTC,28.9,99.9,1008.91,0,1237
2018-09-04 06:36:54 UTC,28.4,99.9,1008.49,0,2198
2018-09-04 07:00:29 UTC,28.3,99.9,1008.4,0,1337
2018-09-04 07:24:05 UTC,26.8,99.9,1008.35,0,520
2018-09-04 07:47:36 UTC,26.6,99.9,1007.93,0,562
2018-09-04 08:11:04 UTC,26.5,99.9,1007.46,0,1194
2018-09-04 08:34:32 UTC,28.4,99.9,1006.9,0,4260
2018-09-04 08:57:58 UTC,27.5,99.9,1007.15,0,434
2018-09-04 09:21:23 UTC,28.3,99.9,1006.62,0,744
2018-09-04 09:44:48 UTC,27.2,99.9,1006.42,0,267
2018-09-04 10:31:42 UTC,26.8,99.9,1006.01,0,285
2018-09-04 10:55:04 UTC,25.6,99.9,1005.76,0,287
2018-09-04 11:18:28 UTC,25,99.9,1005.61,0,322
2018-09-04 11:41:52 UTC,26.3,99.9,1005.5,0,350
2018-09-04 12:05:15 UTC,26.2,99.9,1005.66,0,250
2018-09-04 12:28:48 UTC,26.1,99.9,1005.57,0,204
2018-09-04 12:52:13 UTC,25.7,99.9,1005.84,0,89
2018-09-04 13:15:41 UTC,24.8,99.9,1006.01,0,2
2018-09-04 13:39:08 UTC,24.2,99.9,1006.51,0,0
2018-09-04 14:02:45 UTC,24.1,99.9,1006.63,0,0
2018-09-04 14:26:04 UTC,23.8,99.9,1007.07,0,0
2018-09-04 14:49:25 UTC,23.7,99.9,1007.39,0,0
2018-09-04 15:12:46 UTC,23.9,99.9,1007.61,0,0
2018-09-04 15:36:07 UTC,23.9,99.9,1007.67,0,0
2018-09-04 15:59:27 UTC,23.8,99.9,1007.72,0,0
2018-09-04 16:22:49 UTC,23.7,99.9,1007.52,0,0
2018-09-04 16:46:09 UTC,23.5,99.9,1007.36,0,0
2018-09-04 17:09:35 UTC,23.5,99.9,1007.07,0,0
2018-09-04 17:32:56 UTC,23.4,99.9,1006.95,0,0
2018-09-04 17:56:22 UTC,23.3,99.9,1007.04,0,0
2018-09-04 18:19:42 UTC,23.1,99.9,1007.05,0,0
2018-09-04 18:43:02 UTC,23.2,99.9,1007.26,0,0
2018-09-04 19:06:22 UTC,23.2,99.9,1007.27,0,0
2018-09-04 19:29:43 UTC,23.1,99.9,1007.13,0,0
2018-09-04 19:53:04 UTC,23.2,99.9,1007.18,0,0
2018-09-04 20:16:24 UTC,23.1,99.9,1007.09,0,0
2018-09-04 20:39:45 UTC,22.9,99.9,1007.02,0,0
2018-09-04 21:03:05 UTC,22.8,99.9,1006.8,0,0
2018-09-04 21:26:25 UTC,22.9,99.9,1006.65,0,0
2018-09-04 21:49:46 UTC,22.9,99.9,1006.64,0,0
2018-09-04 22:13:06 UTC,22.9,99.9,1006.31,0,0
2018-09-04 22:36:26 UTC,22.8,99.9,1006.08,0,0
2018-09-04 22:59:46 UTC,22.7,99.9,1006.2,0,0
2018-09-04 23:23:06 UTC,22.6,99.9,1006.23,0,0
2018-09-04 23:46:25 UTC,22.5,99.9,1006.36,0,0
2018-09-05 00:09:45 UTC,22.4,99.9,1006.58,0,0
2018-09-05 00:33:05 UTC,22.4,99.9,1006.8,0,6
